lat,lon,cooplabmst_ID,DSP_sample_ID,DSP_Pedon_ID,DSP_Pedon,layer_no,KSSL_labsampnum,pedon_ID,DSP_Plot_ID,Pedon_Num,UserPedonID,laydesg_ID,hzdesg,top_cm,bottom_cm,soc_pct_mass,measured_bulk_density_g_cm3,gee_point_id
39.3816973,-101.0629297,152,KeC2-3-7,KeC2-3,S2018KS193103,7,19N02597,161,KeC2,,,152.0,Btk1,66.0,81.0,1.25,1.328019006,dsp4sh_000071
39.3816973,-101.0629297,153,KeC2-3-8,KeC2-3,S2018KS193103,8,19N02598,161,KeC2,,,153.0,Btk2,81.0,100.0,0.85,1.334373164,dsp4sh_000071
39.3843208,-101.0636022,154,KeN2-1-1,KeN2-1,S2018KS193104,1,19N02599,162,KeN2,,,154.0,A1,0.0,5.0,1.12,0.917306547,dsp4sh_000075
39.3843208,-101.0636022,155,KeN2-1-2,KeN2-1,S2018KS193104,2,19N02600,162,KeN2,,,155.0,A1,5.0,10.0,1.87,1.208459294,dsp4sh_000075
39.3843208,-101.0636022,156,KeN2-1-3,KeN2-1,S2018KS193104,3,19N02601,162,KeN2,,,156.0,A2,10.0,25.0,1.6,1.205828396,dsp4sh_000075
39.3843208,-101.0636022,157,KeN2-1-4,KeN2-1,S2018KS193104,4,19N02602,162,KeN2,,,157.0,Bt1,25.0,44.0,1.56,1.196135612,dsp4sh_000075
39.3843208,-101.0636022,158,KeN2-1-5,KeN2-1,S2018KS193104,5,19N02603,162,KeN2,,,158.0,Bt2,44.0,70.0,0.93,1.228764432,dsp4sh_000075
39.3843208,-101.0636022,159,KeN2-1-6,KeN2-1,S2018KS193104,6,19N02604,162,KeN2,,,159.0,Bt3,70.0,88.0,0.61,1.274280472,dsp4sh_000075
39.3843208,-101.0636022,160,KeN2-1-7,KeN2-1,S2018KS193104,7,19N02605,162,KeN2,,,160.0,Btk,88.0,100.0,0.6,1.414107846,dsp4sh_000075
39.3840397,-101.0636425,161,KeN2-2-1,KeN2-2,S2018KS193105,1,19N02606,163,KeN2,,,161.0,A1,0.0,5.0,3.87,0.81294758,dsp4sh_000073
39.3840397,-101.0636425,162,KeN2-2-2,KeN2-2,S2018KS193105,2,19N02607,163,KeN2,,,162.0,A1,5.0,10.0,2.44,1.010264954,dsp4sh_000073
39.3840397,-101.0636425,163,KeN2-2-3,KeN2-2,S2018KS193105,3,19N02608,163,KeN2,,,163.0,A2,10.0,26.0,1.56,1.251321012,dsp4sh_000073
39.3840397,-101.0636425,164,KeN2-2-4,KeN2-2,S2018KS193105,4,19N02609,163,KeN2,,,164.0,Bt1,26.0,46.0,1.71,1.242880214,dsp4sh_000073
39.3840397,-101.0636425,165,KeN2-2-5,KeN2-2,S2018KS193105,5,19N02610,163,KeN2,,,165.0,Bt2,46.0,69.0,1.21,1.157023325,dsp4sh_000073
39.3840397,-101.0636425,166,KeN2-2-6,KeN2-2,S2018KS193105,6,19N02611,163,KeN2,,,166.0,Bt3,69.0,93.0,0.69,1.333901987,dsp4sh_000073
39.3840397,-101.0636425,167,KeN2-2-7,KeN2-2,S2018KS193105,7,19N02612,163,KeN2,,,167.0,Btk,93.0,100.0,0.55,1.425069922,dsp4sh_000073
39.384217,-101.063449,168,KeN2-3-1,KeN2-3,S2018KS193106,1,19N02613,164,KeN2,,,168.0,A1,0.0,5.0,4.33,0.755067817,dsp4sh_000074
39.384217,-101.063449,169,KeN2-3-2,KeN2-3,S2018KS193106,2,19N02614,164,KeN2,,,169.0,A1,5.0,10.0,2.15,1.274231752,dsp4sh_000074
39.384217,-101.063449,170,KeN2-3-3,KeN2-3,S2018KS193106,3,19N02615,164,KeN2,,,170.0,A2,10.0,25.0,1.9,1.104977293,dsp4sh_000074
39.384217,-101.063449,171,KeN2-3-4,KeN2-3,S2018KS193106,4,19N02616,164,KeN2,,,171.0,Bt1,25.0,44.0,1.61,1.008049461,dsp4sh_000074
39.384217,-101.063449,172,KeN2-3-5,KeN2-3,S2018KS193106,5,19N02617,164,KeN2,,,172.0,Bt2,44.0,56.0,1.2,1.129093861,dsp4sh_000074
39.384217,-101.063449,173,KeN2-3-6,KeN2-3,S2018KS193106,6,19N02618,164,KeN2,,,173.0,Bt3,56.0,82.0,0.76,1.31662969,dsp4sh_000074
39.384217,-101.063449,174,KeN2-3-7,KeN2-3,S2018KS193106,7,19N02619,164,KeN2,,,174.0,Bt4,82.0,100.0,0.65,1.292306998,dsp4sh_000074
35.73571,-78.68135,175,CeC1-2-1,CeC1-2,C1B,1,18N05150,165,CeC1,b,,175.0,Ap1,0.0,5.0,1.82,1.536133195,dsp4sh_000063
35.73571,-78.68135,176,CeC1-2-2,CeC1-2,C1B,2,18N05151,165,CeC1,b,,176.0,Ap2,5.0,10.0,1.44,1.83819412,dsp4sh_000063
35.73571,-78.68135,177,CeC1-2-3,CeC1-2,C1B,3,,165,CeC1,b,,177.0,Bt1,10.0,24.0,1.02,0.859146172,dsp4sh_000063
35.73571,-78.68135,178,CeC1-2-4,CeC1-2,C1B,4,,165,CeC1,b,,178.0,Bt2,24.0,61.0,0.24,1.706353197,dsp4sh_000063
35.73571,-78.68135,179,CeC1-2-5,CeC1-2,C1B,5,,165,CeC1,b,,179.0,BC,61.0,100.0,0.14,1.891973333,dsp4sh_000063
35.73594,-78.68177,180,CeC1-3-1,CeC1-3,C1C,1,18N05152,166,CeC1,c,,180.0,Ap1,0.0,5.0,1.45,1.537952109,dsp4sh_000064
35.73594,-78.68177,181,CeC1-3-2,CeC1-3,C1C,2,18N05153,166,CeC1,c,,181.0,Ap2,5.0,10.0,1.17,1.678978546,dsp4sh_000064
35.73594,-78.68177,182,CeC1-3-3,CeC1-3,C1C,3,,166,CeC1,c,,182.0,Bt1,10.0,21.0,0.82,2.212873793,dsp4sh_000064
35.73594,-78.68177,183,CeC1-3-4,CeC1-3,C1C,4,,166,CeC1,c,,183.0,Bt2,21.0,55.0,0.39,1.656120865,dsp4sh_000064
35.73594,-78.68177,184,CeC1-3-5,CeC1-3,C1C,5,,166,CeC1,c,,184.0,BC,55.0,100.0,0.14,1.764467487,dsp4sh_000064
35.73547,-78.6893,185,CeC1-1-1,CeC1-1,C1Pit,1,18N05154,167,CeC1,a,,185.0,Ap1,0.0,5.0,1.87,0.870713957,dsp4sh_000062
35.73547,-78.6893,186,CeC1-1-2,CeC1-1,C1Pit,2,18N05155,167,CeC1,a,,186.0,Ap2,5.0,10.0,2.46,1.541044262,dsp4sh_000062
35.73547,-78.6893,187,CeC1-1-3,CeC1-1,C1Pit,3,,167,CeC1,a,,187.0,Bt1,10.0,20.0,1.37,2.127431703,dsp4sh_000062
35.73547,-78.6893,188,CeC1-1-4,CeC1-1,C1Pit,4,,167,CeC1,a,,188.0,Bt2,20.0,42.0,0.52,1.582248168,dsp4sh_000062
35.73547,-78.6893,189,CeC1-1-5,CeC1-1,C1Pit,5,,167,CeC1,a,,189.0,BC,42.0,69.0,0.26,1.668044854,dsp4sh_000062
35.73547,-78.6893,190,CeC1-1-6,CeC1-1,C1Pit,6,,167,CeC1,a,,190.0,C1,69.0,100.0,0.32,1.912587688,dsp4sh_000062
35.72791,-78.67495,191,CeC2-1-1,CeC2-1,C2A,1,18N05156,168,CeC2,a,,191.0,Ap1,0.0,5.0,1.43,1.182778907,dsp4sh_000052
35.72791,-78.67495,192,CeC2-1-2,CeC2-1,C2A,2,18N05157,168,CeC2,a,,192.0,Ap2,5.0,10.0,1.58,1.31531708,dsp4sh_000052
35.72791,-78.67495,193,CeC2-1-3,CeC2-1,C2A,3,,168,CeC2,a,,193.0,Bt1,10.0,25.0,0.66,1.687951854,dsp4sh_000052
35.72791,-78.67495,194,CeC2-1-4,CeC2-1,C2A,4,,168,CeC2,a,,194.0,Bt2,25.0,43.0,0.84,2.242053577,dsp4sh_000052
35.72791,-78.67495,195,CeC2-1-5,CeC2-1,C2A,5,,168,CeC2,a,,195.0,Bt3,43.0,100.0,0.32,1.865538455,dsp4sh_000052
35.72765,-78.67525,196,CeC2-2-1,CeC2-2,C2B,1,18N05158,169,CeC2,b,,196.0,Ap1,0.0,5.0,1.87,1.67946359,dsp4sh_000051
35.72765,-78.67525,197,CeC2-2-2,CeC2-2,C2B,2,18N05159,169,CeC2,b,,197.0,Ap2,5.0,10.0,1.06,1.67146037,dsp4sh_000051
35.72765,-78.67525,198,CeC2-2-3,CeC2-2,C2B,3,18N05160,169,CeC2,b,,198.0,A/B,10.0,34.0,0.67,2.20900998,dsp4sh_000051
35.72765,-78.67525,199,CeC2-2-4,CeC2-2,C2B,4,,169,CeC2,b,,199.0,Bt1,34.0,64.0,0.22,1.838436642,dsp4sh_000051
35.72765,-78.67525,200,CeC2-2-5,CeC2-2,C2B,5,,169,CeC2,b,,200.0,BC,64.0,100.0,0.23,1.811880503,dsp4sh_000051
35.72739,-78.67555,201,CeC2-3-1,CeC2-3,C2C,1,18N05161,170,CeC2,c,,201.0,Ap1,0.0,5.0,1.79,1.404807631,dsp4sh_000050
35.72739,-78.67555,202,CeC2-3-2,CeC2-3,C2C,2,18N05162,170,CeC2,c,,202.0,Ap2,5.0,10.0,1.15,1.570935076,dsp4sh_000050
35.72739,-78.67555,203,CeC2-3-3,CeC2-3,C2C,3,,170,CeC2,c,,203.0,Bt1,10.0,26.0,1.2,2.003472739,dsp4sh_000050
35.72739,-78.67555,204,CeC2-3-4,CeC2-3,C2C,4,,170,CeC2,c,,204.0,Bt2,26.0,46.0,0.46,1.636415967,dsp4sh_000050
35.72739,-78.67555,205,CeC2-3-5,CeC2-3,C2C,5,,170,CeC2,c,,205.0,Bt3,46.0,100.0,0.09,1.767317119,dsp4sh_000050
35.72451,-78.67194,206,CeC3-1-1,CeC3-1,C3A,1,18N05163,171,CeC3,a,,206.0,Ap1,0.0,5.0,2.24,1.445915079,dsp4sh_000045
35.72451,-78.67194,207,CeC3-1-2,CeC3-1,C3A,2,18N05164,171,CeC3,a,,207.0,Ap2,5.0,10.0,1.68,1.696318856,dsp4sh_000045
35.72451,-78.67194,208,CeC3-1-3,CeC3-1,C3A,3,,171,CeC3,a,,208.0,C1,10.0,49.0,1.34,1.758586333,dsp4sh_000045
35.72451,-78.67194,209,CeC3-1-4,CeC3-1,C3A,4,,171,CeC3,a,,209.0,2C,49.0,79.0,0.44,2.060040953,dsp4sh_000045
35.72451,-78.67194,210,CeC3-1-5,CeC3-1,C3A,5,,171,CeC3,a,,210.0,3Abp,79.0,100.0,0.59,2.257514343,dsp4sh_000045
35.72481,-78.67194,211,CeC3-2-1,CeC3-2,C3B,1,18N05165,172,CeC3,b,,211.0,Ap1,0.0,5.0,1.86,1.597733737,dsp4sh_000046
35.72481,-78.67194,212,CeC3-2-2,CeC3-2,C3B,2,18N05166,172,CeC3,b,,212.0,Ap2,5.0,10.0,1.72,1.520005495,dsp4sh_000046
35.72481,-78.67194,213,CeC3-2-3,CeC3-2,C3B,3,,172,CeC3,b,,213.0,C,10.0,39.0,1.96,1.841468164,dsp4sh_000046
35.72481,-78.67194,214,CeC3-2-4,CeC3-2,C3B,4,,172,CeC3,b,,214.0,2C,39.0,77.0,0.7,2.086597092,dsp4sh_000046
35.72481,-78.67194,215,CeC3-2-5,CeC3-2,C3B,5,,172,CeC3,b,,215.0,3Abp,77.0,94.0,0.45,2.219559679,dsp4sh_000046
35.72511,-78.67194,216,CeC3-3-1,CeC3-3,C3C,1,18N05167,173,CeC3,c,,216.0,Ap1,0.0,5.0,1.92,1.703715772,dsp4sh_000047
35.72511,-78.67194,217,CeC3-3-2,CeC3-3,C3C,2,18N05168,173,CeC3,c,,217.0,Ap2,5.0,10.0,1.96,1.843044556,dsp4sh_000047
35.72511,-78.67194,218,CeC3-3-3,CeC3-3,C3C,3,,173,CeC3,c,,218.0,C,10.0,45.0,1.42,2.096055443,dsp4sh_000047
35.72511,-78.67194,219,CeC3-3-4,CeC3-3,C3C,4,,173,CeC3,c,,219.0,2C,45.0,66.0,0.48,2.029543834,dsp4sh_000047
35.72511,-78.67194,220,CeC3-3-5,CeC3-3,C3C,5,,173,CeC3,c,,220.0,3Abp,66.0,89.0,0.69,2.069438673,dsp4sh_000047
35.72511,-78.67194,221,CeC3-3-6,CeC3-3,C3C,6,,173,CeC3,c,,221.0,3Bbt,89.0,100.0,0.34,1.774532143,dsp4sh_000047
35.72619,-78.66952,222,CeF3-2-1,CeF3-2,F3B,1,18N05169,174,CeF3,b,,222.0,Ap1,0.0,5.0,1.95,1.667216238,dsp4sh_000049
35.72619,-78.66952,223,CeF3-2-2,CeF3-2,F3B,2,18N05170,174,CeF3,b,,223.0,Ap2,5.0,10.0,1.18,1.986738733,dsp4sh_000049
35.72619,-78.66952,224,CeF3-2-3,CeF3-2,F3B,3,,174,CeF3,b,,224.0,E,10.0,40.0,0.37,2.455715299,dsp4sh_000049
35.72619,-78.66952,225,CeF3-2-4,CeF3-2,F3B,4,,174,CeF3,b,,225.0,Eb,40.0,60.0,0.2,2.176269534,dsp4sh_000049
35.72619,-78.66952,226,CeF3-2-5,CeF3-2,F3B,5,,174,CeF3,b,,226.0,Bt,60.0,100.0,0.15,2.025299702,dsp4sh_000049
35.72612,-78.66969,227,CeF3-1-1,CeF3-1,F3PIT,1,18N05171,175,CeF3,a,,227.0,A,0.0,5.0,8.59,0.311519275,dsp4sh_000048
35.72612,-78.66969,228,CeF3-1-2,CeF3-1,F3PIT,2,18N05172,175,CeF3,a,,228.0,B,5.0,10.0,2.56,1.276998633,dsp4sh_000048
35.72612,-78.66969,229,CeF3-1-3,CeF3-1,F3PIT,3,,175,CeF3,a,,229.0,Bt1,10.0,40.0,0.49,1.448764711,dsp4sh_000048
35.72612,-78.66969,230,CeF3-1-4,CeF3-1,F3PIT,4,,175,CeF3,a,,230.0,Bt2,40.0,70.0,0.16,1.686981766,dsp4sh_000048
35.72612,-78.66969,231,CeF3-1-5,CeF3-1,F3PIT,5,,175,CeF3,a,,231.0,Bt3,70.0,100.0,0.1,1.733727847,dsp4sh_000048
35.73409,-78.68048,232,CeH1-1-1,CeH1-1,P1A,1,18N05173,176,CeH1,a,,232.0,Ap1,0.0,5.0,2.76,1.052908473,dsp4sh_000059
35.73409,-78.68048,233,CeH1-1-2,CeH1-1,P1A,2,18N05174,176,CeH1,a,,233.0,Ap2,5.0,10.0,0.44,1.676189545,dsp4sh_000059
35.73409,-78.68048,234,CeH1-1-3,CeH1-1,P1A,3,,176,CeH1,a,,234.0,BA,10.0,44.0,0.42,2.087445918,dsp4sh_000059
35.73409,-78.68048,235,CeH1-1-4,CeH1-1,P1A,4,,176,CeH1,a,,235.0,Bt,44.0,75.0,0.23,2.076168654,dsp4sh_000059
35.73409,-78.68048,236,CeH1-1-5,CeH1-1,P1A,5,,176,CeH1,a,,236.0,BC,75.0,100.0,0.2,1.965214922,dsp4sh_000059
35.73443,-78.68042,237,CeH1-2-1,CeH1-2,P1B,1,18N05176,177,CeH1,b,,237.0,Ap1,0.0,5.0,5.05,0.898058292,dsp4sh_000060
35.73443,-78.68042,238,CeH1-2-2,CeH1-2,P1B,2,18N05177,177,CeH1,b,,238.0,Ap2,5.0,10.0,2.18,1.457919909,dsp4sh_000060
35.73443,-78.68042,239,CeH1-2-3,CeH1-2,P1B,3,18N05175,177,CeH1,b,,239.0,BA,10.0,23.0,1.43,1.52723451,dsp4sh_000060
35.73443,-78.68042,240,CeH1-2-4,CeH1-2,P1B,4,,177,CeH1,b,,240.0,Bt,23.0,49.0,0.54,1.689649506,dsp4sh_000060
35.73443,-78.68042,241,CeH1-2-5,CeH1-2,P1B,5,,177,CeH1,b,,241.0,BC,49.0,100.0,0.2,1.616589809,dsp4sh_000060
35.73477,-78.68036,242,CeH1-3-1,CeH1-3,P1PIT,1,18N05179,178,CeH1,c,,242.0,Ap1,0.0,5.0,4.58,1.380434188,dsp4sh_000061
35.73477,-78.68036,243,CeH1-3-2,CeH1-3,P1PIT,2,18N05180,178,CeH1,c,,243.0,Ap2,5.0,10.0,2.19,1.801755217,dsp4sh_000061
35.73477,-78.68036,244,CeH1-3-3,CeH1-3,P1PIT,3,18N05178,178,CeH1,c,,244.0,Bt1,10.0,16.0,1.39,2.151724305,dsp4sh_000061
35.73477,-78.68036,245,CeH1-3-4,CeH1-3,P1PIT,4,,178,CeH1,c,,245.0,Bt2,16.0,61.0,0.54,1.78073767,dsp4sh_000061
35.73477,-78.68036,246,CeH1-3-5,CeH1-3,P1PIT,5,,178,CeH1,c,,246.0,Bt3,61.0,100.0,0.18,2.001380988,dsp4sh_000061
35.72877,-78.67504,247,CeH2-1-1,CeH2-1,P2A,1,18N05181,179,CeH2,a,,247.0,Ap1,0.0,5.0,1.83,1.25529293,dsp4sh_000055
35.72877,-78.67504,248,CeH2-1-2,CeH2-1,P2A,2,18N05182,179,CeH2,a,,248.0,Ap2,5.0,10.0,1.72,1.796116584,dsp4sh_000055
35.72877,-78.67504,249,CeH2-1-3,CeH2-1,P2A,3,,179,CeH2,a,,249.0,Bt1,10.0,30.0,0.62,,dsp4sh_000055
35.72877,-78.67504,250,CeH2-1-4,CeH2-1,P2A,4,,179,CeH2,a,,250.0,Bt2,30.0,62.0,0.39,1.83558701,dsp4sh_000055
35.72877,-78.67504,251,CeH2-1-5,CeH2-1,P2A,5,,179,CeH2,a,,251.0,Bt/BC,62.0,100.0,0.15,,dsp4sh_000055
35.72871,-78.67478,252,CeH2-2-1,CeH2-2,P2B,1,18N05183,180,CeH2,b,,252.0,Ap1,0.0,5.0,2.12,1.386861016,dsp4sh_000054
35.72871,-78.67478,253,CeH2-2-2,CeH2-2,P2B,2,18N05184,180,CeH2,b,,253.0,Ap2,5.0,10.0,1.26,1.728574258,dsp4sh_000054
35.72871,-78.67478,254,CeH2-2-3,CeH2-2,P2B,3,,180,CeH2,b,,254.0,Bt1,10.0,15.0,0.69,,dsp4sh_000054
35.72871,-78.67478,255,CeH2-2-4,CeH2-2,P2B,4,,180,CeH2,b,,255.0,Bt2,15.0,58.0,0.45,1.859111627,dsp4sh_000054
35.72871,-78.67478,256,CeH2-2-5,CeH2-2,P2B,5,,180,CeH2,b,,256.0,Bt/BC,58.0,100.0,0.26,1.693893638,dsp4sh_000054
35.72865,-78.67452,257,CeH2-3-1,CeH2-3,P2C,1,18N05185,181,CeH2,c,,257.0,Ap1,0.0,5.0,2.68,1.221097354,dsp4sh_000053
35.72865,-78.67452,258,CeH2-3-2,CeH2-3,P2C,2,18N05186,181,CeH2,c,,258.0,Ap2,5.0,10.0,1.48,1.552867201,dsp4sh_000053
35.72865,-78.67452,259,CeH2-3-3,CeH2-3,P2C,3,,181,CeH2,c,,259.0,Bt1,10.0,22.0,1.26,1.938355631,dsp4sh_000053
35.72865,-78.67452,260,CeH2-3-4,CeH2-3,P2C,4,,181,CeH2,c,,260.0,Bt2,22.0,52.0,0.73,1.563841313,dsp4sh_000053
35.72865,-78.67452,261,CeH2-3-5,CeH2-3,P2C,5,,181,CeH2,c,,261.0,BC,52.0,100.0,0.13,1.73421289,dsp4sh_000053
35.73246,-78.67191,262,CeH3-1-1,CeH3-1,P3A,1,18N05187,182,CeH3,a,,262.0,Ap1,0.0,5.0,3.08,1.531282759,dsp4sh_000056
35.73246,-78.67191,263,CeH3-1-2,CeH3-1,P3A,2,18N05188,182,CeH3,a,,263.0,Ap2,5.0,10.0,1.68,1.756585528,dsp4sh_000056
35.73246,-78.67191,264,CeH3-1-3,CeH3-1,P3A,3,18N05189,182,CeH3,a,,264.0,B/A,10.0,20.0,1.09,,dsp4sh_000056
35.73246,-78.67191,265,CeH3-1-4,CeH3-1,P3A,4,,182,CeH3,a,,265.0,Bt,20.0,50.0,0.78,1.688073115,dsp4sh_000056
35.73246,-78.67191,266,CeH3-1-5,CeH3-1,P3A,5,,182,CeH3,a,,266.0,BC1,50.0,77.0,0.33,1.879786612,dsp4sh_000056
35.73285,-78.67204,267,CeH3-2-1,CeH3-2,P3B,1,18N05190,183,CeH3,b,,267.0,Ap1,0.0,5.0,1.69,1.366367923,dsp4sh_000057
35.73285,-78.67204,268,CeH3-2-2,CeH3-2,P3B,2,18N05191,183,CeH3,b,,268.0,Ap2,5.0,10.0,0.93,1.602462913,dsp4sh_000057
35.73285,-78.67204,269,CeH3-2-3,CeH3-2,P3B,3,18N05192,183,CeH3,b,,269.0,BA,10.0,24.0,0.44,1.957064457,dsp4sh_000057
35.73285,-78.67204,270,CeH3-2-4,CeH3-2,P3B,4,,183,CeH3,b,,270.0,Bt,24.0,44.0,0.43,1.619852829,dsp4sh_000057
35.73325,-78.67215,271,CeH3-3-1,CeH3-3,P3C,1,18N05193,184,CeH3,c,,271.0,Ap1,0.0,5.0,2.19,1.565720857,dsp4sh_000058
35.73325,-78.67215,272,CeH3-3-2,CeH3-3,P3C,2,18N05194,184,CeH3,c,,272.0,Ap2,5.0,10.0,0.98,1.722511213,dsp4sh_000058
35.73325,-78.67215,273,CeH3-3-3,CeH3-3,P3C,3,18N05195,184,CeH3,c,,273.0,A/B,10.0,20.0,0.59,1.884394526,dsp4sh_000058
35.73325,-78.67215,274,CeH3-3-4,CeH3-3,P3C,4,,184,CeH3,c,,274.0,BCt,20.0,36.0,0.72,1.381085966,dsp4sh_000058
35.73325,-78.67215,275,CeH3-3-5,CeH3-3,P3C,5,,184,CeH3,c,,275.0,BCt,36.0,100.0,0.15,1.915255428,dsp4sh_000058
32.060626,-102.406408,276,NAT-1-1-1,NAT-1-1,NAT_R1,1,,185,NAT-1,1,,276.0,A,0.0,5.0,0.54,1.54,dsp4sh_000034
32.060626,-102.406408,277,NAT-1-1-2,NAT-1-1,NAT_R1,2,,185,NAT-1,1,,277.0,A,5.0,10.0,0.28,1.58,dsp4sh_000034
32.060626,-102.406408,278,NAT-1-1-3,NAT-1-1,NAT_R1,3,,185,NAT-1,1,,278.0,A,10.0,30.0,0.17,1.64,dsp4sh_000034
32.060626,-102.406408,279,NAT-1-1-4,NAT-1-1,NAT_R1,4,,185,NAT-1,1,,279.0,Bt1,30.0,70.0,0.24,1.6,dsp4sh_000034
32.060626,-102.406408,280,NAT-1-1-5,NAT-1-1,NAT_R1,5,,185,NAT-1,1,,280.0,Bt2,70.0,100.0,0.21,1.57,dsp4sh_000034
33.059817,-102.406791,281,NAT-2-2-1,NAT-2-2,NAT_R2,1,18N06117,186,NAT-2,2,,281.0,A,0.0,5.0,0.42,1.63,dsp4sh_000043
33.059817,-102.406791,282,NAT-2-2-2,NAT-2-2,NAT_R2,2,18N06118,186,NAT-2,2,,282.0,A,5.0,10.0,0.25,1.71,dsp4sh_000043
33.059817,-102.406791,283,NAT-2-2-3,NAT-2-2,NAT_R2,3,18N06119,186,NAT-2,2,,283.0,A,10.0,30.0,0.18,1.27,dsp4sh_000043
33.059817,-102.406791,284,NAT-2-2-4,NAT-2-2,NAT_R2,4,,186,NAT-2,2,,284.0,Bt1,30.0,70.0,0.25,1.7,dsp4sh_000043
33.059817,-102.406791,285,NAT-2-2-5,NAT-2-2,NAT_R2,5,,186,NAT-2,2,,285.0,Bt2,70.0,100.0,0.3,1.5,dsp4sh_000043
33.060119,-102.406186,286,NAT-3-3-1,NAT-3-3,NAT_R3,1,18N06120,187,NAT-3,3,,286.0,A,0.0,5.0,0.52,1.83,dsp4sh_000044
33.060119,-102.406186,287,NAT-3-3-2,NAT-3-3,NAT_R3,2,18N06121,187,NAT-3,3,,287.0,A,5.0,10.0,0.3,1.52,dsp4sh_000044
33.060119,-102.406186,288,NAT-3-3-3,NAT-3-3,NAT_R3,3,,187,NAT-3,3,,288.0,A,10.0,30.0,0.21,1.58,dsp4sh_000044
33.060119,-102.406186,289,NAT-3-3-4,NAT-3-3,NAT_R3,4,,187,NAT-3,3,,289.0,Bt1,30.0,70.0,0.16,1.64,dsp4sh_000044
33.060119,-102.406186,290,NAT-3-3-5,NAT-3-3,NAT_R3,5,,187,NAT-3,3,,290.0,Bt2,70.0,100.0,0.28,1.54,dsp4sh_000044
32.774177,-101.9472,291,CVT-1-1-1,CVT-1-1,P1_R1a,1,18N06041,188,CVT-1,a,,291.0,Ap,0.0,5.0,0.15,1.11,dsp4sh_000035
32.774177,-101.9472,292,CVT-1-1-2,CVT-1-1,P1_R1a,2,18N06042,188,CVT-1,a,,292.0,Ap,5.0,10.0,0.15,1.15,dsp4sh_000035
32.774177,-101.9472,293,CVT-1-1-3,CVT-1-1,P1_R1a,3,18N06043,188,CVT-1,a,,293.0,Ap,10.0,35.0,0.17,1.43,dsp4sh_000035
32.774177,-101.9472,294,CVT-1-1-4,CVT-1-1,P1_R1a,4,,188,CVT-1,a,,294.0,Bt1,35.0,75.0,0.17,1.44,dsp4sh_000035
32.774177,-101.9472,295,CVT-1-1-5,CVT-1-1,P1_R1a,5,,188,CVT-1,a,,295.0,Bt2,75.0,100.0,0.11,1.37,dsp4sh_000035
32.774177,-101.9472,296,CVT-1-2-1,CVT-1-2,P1_R1b,1,18N06044,189,CVT-1,b,,296.0,Ap,0.0,5.0,0.18,1.13,dsp4sh_000035
32.774177,-101.9472,297,CVT-1-2-2,CVT-1-2,P1_R1b,2,18N06045,189,CVT-1,b,,297.0,Ap,5.0,10.0,0.17,1.45,dsp4sh_000035
32.774177,-101.9472,298,CVT-1-2-3,CVT-1-2,P1_R1b,3,,189,CVT-1,b,,298.0,Ap,10.0,35.0,0.14,1.36,dsp4sh_000035
32.774177,-101.9472,299,CVT-1-2-4,CVT-1-2,P1_R1b,4,,189,CVT-1,b,,299.0,Bt1,35.0,75.0,0.21,1.54,dsp4sh_000035
32.774177,-101.9472,300,CVT-1-2-5,CVT-1-2,P1_R1b,5,,189,CVT-1,b,,300.0,Bt2,75.0,100.0,0.15,1.43,dsp4sh_000035
32.774177,-101.9472,301,CVT-1-3-1,CVT-1-3,P1_R1c,1,18N06046,190,CVT-1,c,,301.0,Ap,0.0,5.0,0.21,1.72,dsp4sh_000035
32.774177,-101.9472,302,CVT-1-3-2,CVT-1-3,P1_R1c,2,18N06047,190,CVT-1,c,,302.0,Ap,5.0,10.0,0.17,1.06,dsp4sh_000035
32.774177,-101.9472,303,CVT-1-3-3,CVT-1-3,P1_R1c,3,,190,CVT-1,c,,303.0,Ap,10.0,35.0,0.17,1.59,dsp4sh_000035
32.774177,-101.9472,304,CVT-1-3-4,CVT-1-3,P1_R1c,4,,190,CVT-1,c,,304.0,Bt1,35.0,75.0,0.15,1.55,dsp4sh_000035
32.774177,-101.9472,305,CVT-1-3-5,CVT-1-3,P1_R1c,5,,190,CVT-1,c,,305.0,Bt2,75.0,100.0,0.15,1.48,dsp4sh_000035
32.775007,-101.947399,306,NTR-1-1-1,NTR-1-1,P2_R1a,1,18N06048,191,NTR-1,a,,306.0,Ap,0.0,5.0,0.61,1.35,dsp4sh_000039
32.775007,-101.947399,307,NTR-1-1-2,NTR-1-1,P2_R1a,2,18N06049,191,NTR-1,a,,307.0,Ap,5.0,10.0,0.43,1.3,dsp4sh_000039
32.775007,-101.947399,308,NTR-1-1-3,NTR-1-1,P2_R1a,3,18N06050,191,NTR-1,a,,308.0,Ap,10.0,35.0,0.13,1.48,dsp4sh_000039
32.775007,-101.947399,309,NTR-1-1-4,NTR-1-1,P2_R1a,4,,191,NTR-1,a,,309.0,Bt1,35.0,75.0,0.19,1.46,dsp4sh_000039
32.775007,-101.947399,310,NTR-1-1-5,NTR-1-1,P2_R1a,5,,191,NTR-1,a,,310.0,Bt2,75.0,100.0,0.15,1.47,dsp4sh_000039
32.775007,-101.947399,311,NTR-1-2-1,NTR-1-2,P2_R1b,1,18N06051,192,NTR-1,b,,311.0,Ap,0.0,5.0,0.62,1.5,dsp4sh_000039
